customer_id,monthly_spend_delta_pct,salary_credit_variance,emi_to_income_ratio_new,merchant_category_shift_score,peer_transfer_anomaly_score,utility_bill_location_change,sip_initiation_flag,balance_floor_volatility,life_event_label
CUST_01725,3.6633,0.0351,0.1334,0.5155,0.3745,0,1,0.0535,digital_shift
CUST_01726,-9.0011,0.0345,0.0659,0.2991,0.0891,0,0,0.1132,retirement_approach
CUST_01727,25.9178,-0.037,0.1225,0.6619,0.5587,1,0,0.0823,relocation
CUST_01728,21.3035,-0.0247,0.3324,0.4834,0.235,0,0,0.3741,vehicle_purchase
CUST_01729,52.4871,0.4257,0.0007,0.1508,0.0353,0,0,0.163,salary_hike
CUST_01730,13.9922,0.1058,0.1459,0.546,0.4104,0,0,0.111,digital_shift
CUST_01731,1.7263,0.1075,0.3628,0.1354,0.1407,0,0,0.5139,education_loan
CUST_01732,28.5674,0.4519,0.07,0.5211,0.4017,0,0,0.1653,job_change
CUST_01733,25.1457,0.0496,0.1345,0.5132,0.5266,0,0,0.074,digital_shift
CUST_01734,32.7336,-0.0966,0.0614,0.5468,0.3886,1,0,0.1779,relocation
CUST_01735,11.1376,-0.0052,0.1541,0.2687,0.1851,0,1,0.0549,retirement_approach
CUST_01736,33.1597,-0.1184,0.3808,0.7048,0.1822,0,0,0.3404,new_child
CUST_01737,34.6157,-0.0538,0.3018,0.464,0.2126,0,0,0.3479,new_child
CUST_01738,-6.1374,-0.0819,0.4774,0.2641,0.0767,0,0,0.5296,education_loan
CUST_01739,8.4974,-0.1049,0.2111,0.5861,0.4845,0,1,0.1446,digital_shift
CUST_01740,7.7203,0.0387,0.3642,0.516,0.1632,0,0,0.4728,medical_event
CUST_01741,64.7561,0.6696,0.2261,0.0266,0.0816,0,0,0.1162,windfall_bonus
CUST_01742,14.7941,-0.0126,0.1561,0.6089,0.4663,1,0,0.1053,travel_pattern
CUST_01743,42.3526,0.1531,0.3628,0.5398,0.5294,0,0,0.1485,marriage
CUST_01744,25.7417,0.1221,0.1834,0.531,0.2938,0,0,0.2646,new_child
CUST_01745,32.9926,-0.1025,0.1061,0.6578,0.56,1,0,0.1249,relocation
CUST_01746,22.5467,0.3162,0.0998,0.2964,0.0279,0,0,0.1554,salary_hike
CUST_01747,23.6241,0.0595,0.0877,0.6003,0.541,0,1,0.0929,digital_shift
CUST_01748,53.3902,0.6254,0.1426,0.1614,0.037,0,1,0.2346,windfall_bonus
CUST_01749,43.7839,0.566,0.108,0.1608,0.2444,0,1,0.2475,salary_hike
CUST_01750,22.0137,-0.0619,0.1737,0.5262,0.1018,0,0,0.5993,medical_event
CUST_01751,35.3707,0.5315,0.1526,0.6387,0.487,0,0,0.064,job_change
CUST_01752,28.1653,-0.1619,0.3301,0.5366,0.2795,0,0,0.2781,new_child
CUST_01753,-2.0064,0.01,0.478,0.1319,0.2384,0,0,0.3797,education_loan
CUST_01754,47.9054,-0.0453,0.3552,0.6383,0.2565,0,0,0.3948,medical_event
CUST_01755,35.9515,-0.0385,0.2187,0.5984,0.1603,0,0,0.5783,medical_event
CUST_01756,6.393,-0.1073,0.485,0.0372,0.0368,0,0,0.4122,education_loan
CUST_01757,42.7595,0.0356,0.1689,0.5503,0.4587,1,0,0.1922,travel_pattern
CUST_01758,58.1825,0.4948,0.0473,0.1188,0.284,0,0,0.0926,windfall_bonus
CUST_01759,-3.4905,-0.0443,0.2572,0.0527,0.0072,0,0,0.4733,education_loan
CUST_01760,31.7055,-0.0983,0.4258,0.5475,0.2677,0,0,0.3918,vehicle_purchase
CUST_01761,52.128,0.1359,0.4532,0.5643,0.5183,0,0,0.0949,marriage
CUST_01762,7.8775,-0.0647,0.4148,0.144,0.2979,0,0,0.516,education_loan
CUST_01763,48.4599,0.7297,0.1501,0.1231,0.078,0,0,0.1507,windfall_bonus
CUST_01764,32.5644,0.5058,0.0048,0.7616,0.3757,0,0,0.1326,job_change
CUST_01765,42.5319,0.669,0.0797,0.0204,0.0742,0,0,0.1334,salary_hike
CUST_01766,28.264,-0.0926,0.3513,0.4403,0.0805,0,0,0.4056,new_child
CUST_01767,35.5097,0.105,0.1462,0.738,0.4054,0,0,0.1673,travel_pattern
CUST_01768,59.5478,0.5798,0.1813,0.1664,0.0948,0,1,0.126,windfall_bonus
CUST_01769,0.4449,0.0369,0.1004,0.2795,0.2598,0,1,0.0991,retirement_approach
CUST_01770,47.6296,0.1459,0.3731,0.6455,0.0684,0,0,0.3588,medical_event
CUST_01771,41.1485,0.1549,0.1238,0.5845,0.4393,0,0,0.08,travel_pattern
CUST_01772,42.5797,0.0333,0.2519,0.4988,0.1824,0,0,0.475,medical_event
CUST_01773,39.9012,0.02,0.3347,0.5765,0.5201,0,0,0.0525,marriage
CUST_01774,31.4325,0.091,0.0263,0.5572,0.3792,1,0,0.1823,travel_pattern
CUST_01775,15.4148,0.0348,0.0265,0.3386,0.4524,0,0,0.1897,digital_shift
CUST_01776,14.1565,-0.1466,0.3073,0.3476,0.067,0,0,0.4316,vehicle_purchase
CUST_01777,-2.5995,-0.0907,0.1588,0.0218,0.0263,0,1,0.2075,retirement_approach
CUST_01778,25.0736,0.1128,0.1823,0.8581,0.6221,1,0,0.0664,relocation
CUST_01779,24.6551,-0.1037,0.059,0.5024,0.5145,0,0,0.1066,digital_shift
CUST_01780,38.7278,0.0929,0.0603,0.6627,0.4318,0,0,0.1766,travel_pattern
CUST_01781,22.9887,-0.0295,0.4555,0.3229,0.2206,0,0,0.4456,vehicle_purchase
CUST_01782,28.0505,0.6357,0.0819,0.2642,0.2935,0,1,0.2998,salary_hike
CUST_01783,27.7391,0.414,0.1092,0.5325,0.4699,0,0,0.1291,job_change
CUST_01784,39.726,0.0419,0.2483,0.7809,0.2406,1,0,0.0951,travel_pattern
CUST_01785,19.3847,-0.0978,0.3168,0.5241,0.2823,0,0,0.2549,new_child
CUST_01786,28.2411,0.0355,0.3523,0.7081,0.1656,0,0,0.5208,new_child
CUST_01787,30.2758,-0.0629,0.1315,0.618,0.5135,1,0,0.0688,relocation
CUST_01788,38.2409,-0.0094,0.2198,0.6963,0.2592,1,0,0.0886,travel_pattern
CUST_01789,-0.5419,-0.0714,0.1892,0.2656,0.2606,0,1,0.1388,retirement_approach
CUST_01790,40.5059,-0.0599,0.1354,0.6632,0.2518,1,0,0.0979,travel_pattern
CUST_01791,43.9205,0.0779,0.0097,0.7303,0.2719,1,0,0.1513,travel_pattern
CUST_01792,36.616,0.7065,0.2083,0.1174,0.044,0,0,0.1127,windfall_bonus
CUST_01793,35.9444,-0.0877,0.4107,0.4312,0.0788,0,0,0.6468,medical_event
CUST_01794,9.5068,-0.1337,0.0972,0.0918,0.2207,0,1,0.1254,retirement_approach
CUST_01795,32.3818,-0.092,0.2322,0.4761,0.306,1,0,0.0883,travel_pattern
CUST_01796,42.0896,0.101,0.0855,0.4788,0.4532,1,0,0.0519,travel_pattern
CUST_01797,46.2975,0.7248,0.0337,0.2446,0.152,0,0,0.3036,windfall_bonus
CUST_01798,19.8278,0.1127,0.4445,0.3199,0.0803,0,0,0.1947,vehicle_purchase
CUST_01799,11.5381,0.2785,0.0583,0.6248,0.4688,0,0,0.054,job_change
CUST_01800,24.2507,0.261,0.2168,0.5259,0.5494,0,1,0.1626,digital_shift
CUST_01801,44.3395,0.6753,0.2358,0.287,0.0035,0,1,0.1858,windfall_bonus
CUST_01802,43.1203,0.0275,0.1186,0.6006,0.3364,1,0,0.0684,travel_pattern
CUST_01803,19.8241,0.0328,0.1539,0.4751,0.4934,0,1,0.1977,digital_shift
CUST_01804,35.3467,0.2188,0.1636,0.5108,0.1675,0,0,0.3737,new_child
CUST_01805,37.873,-0.1228,0.0372,0.8183,0.4314,1,0,0.1268,relocation
CUST_01806,19.1845,0.0771,0.1933,0.5996,0.1888,0,0,0.3838,medical_event
CUST_01807,41.8373,0.3886,0.1178,0.1399,0.0609,0,1,0.1341,salary_hike
CUST_01808,12.8421,0.5381,0.249,0.6732,0.4804,0,0,0.1459,job_change
CUST_01809,23.8624,0.3488,0.0166,0.7437,0.3693,0,0,0.1737,job_change
CUST_01810,43.9429,-0.07,0.2661,0.7703,0.5101,0,0,0.1295,marriage
CUST_01811,31.452,-0.0799,0.1985,0.4937,0.352,1,0,0.1902,relocation
CUST_01812,34.2941,0.5685,0.0298,0.0228,0.168,0,0,0.2973,salary_hike
CUST_01813,24.0614,-0.0032,0.226,0.4149,0.5607,0,0,0.187,digital_shift
CUST_01814,22.937,0.0922,0.1946,0.5384,0.2292,0,0,0.5594,medical_event
CUST_01815,5.9191,0.1059,0.5412,0.2136,0.0849,0,0,0.3871,education_loan
CUST_01816,32.3298,0.0708,0.3412,0.5331,0.185,0,0,0.4481,medical_event
CUST_01817,35.6335,0.6058,0.2039,0.5198,0.3788,0,0,0.0658,job_change
CUST_01818,36.6279,-0.0808,0.1486,0.5064,0.2475,0,0,0.3388,new_child
CUST_01819,31.3084,0.1961,0.1529,0.6973,0.2673,1,0,0.0653,relocation
CUST_01820,6.88,0.031,0.3886,0.2168,0.0102,0,0,0.4951,education_loan
CUST_01821,9.2205,0.1316,0.3471,0.4658,0.2507,0,0,0.41,vehicle_purchase
CUST_01822,27.9502,0.139,0.2904,0.5108,0.0989,0,0,0.4637,medical_event
CUST_01823,22.4848,0.0614,0.1497,0.5187,0.2774,1,0,0.0902,relocation
CUST_01824,24.5399,0.1613,0.2056,0.7512,0.6782,0,0,0.1779,marriage
CUST_01825,-4.8931,-0.0797,0.0262,0.0028,0.2208,0,1,0.1628,retirement_approach
CUST_01826,11.8983,0.0075,0.486,0.0803,0.1923,0,0,0.2797,education_loan
CUST_01827,26.016,0.2385,0.0253,0.4656,0.3962,0,0,0.0991,job_change
CUST_01828,-1.318,-0.0188,0.1532,0.0422,0.0137,0,1,0.2044,retirement_approach
CUST_01829,38.0323,-0.0635,0.0277,0.6571,0.5364,1,0,0.0727,travel_pattern
CUST_01830,47.4041,-0.166,0.2086,0.6541,0.4291,0,0,0.1617,marriage
CUST_01831,16.0146,-0.0442,0.3794,0.5012,0.1428,0,0,0.3472,vehicle_purchase
CUST_01832,37.3497,0.1448,0.2098,0.4133,0.1509,0,0,0.3963,new_child
CUST_01833,9.1956,0.026,0.0924,0.1685,0.0242,0,1,0.1019,retirement_approach
CUST_01834,25.5152,0.4838,0.1462,0.2114,0.2501,0,1,0.2393,salary_hike
CUST_01835,29.9867,-0.0385,0.2469,0.3785,0.2021,0,0,0.3772,vehicle_purchase
CUST_01836,45.2067,0.5173,0.2127,0.0963,0.0694,0,1,0.1531,salary_hike
CUST_01837,22.8242,0.0243,0.1849,0.4787,0.1529,0,0,0.3975,medical_event
CUST_01838,10.3229,0.1179,0.0415,0.5462,0.5612,0,1,0.0929,digital_shift
CUST_01839,31.8989,-0.0929,0.1408,0.5099,0.3456,0,0,0.0827,travel_pattern
CUST_01840,20.4129,0.0321,0.0834,0.6094,0.5931,0,0,0.0925,digital_shift
CUST_01841,17.2273,0.3278,0.0437,0.5895,0.5181,0,0,0.1674,job_change
CUST_01842,31.7992,0.5841,0.2133,0.1561,0.2665,0,1,0.1626,salary_hike
CUST_01843,9.9922,-0.0685,0.4801,0.0226,0.0022,0,0,0.5295,education_loan
CUST_01844,12.9924,-0.0074,0.3794,0.468,0.1339,0,0,0.4153,vehicle_purchase
CUST_01845,41.2413,-0.2377,0.2314,0.6294,0.4608,1,0,0.1838,travel_pattern
CUST_01846,40.4523,0.5292,0.1565,0.2637,0.0348,0,1,0.316,windfall_bonus
CUST_01847,-4.5987,0.1046,0.4227,0.2904,0.0994,0,0,0.2899,education_loan
CUST_01848,44.5172,0.8313,0.2039,0.1041,0.0492,0,1,0.258,windfall_bonus
CUST_01849,27.8539,0.0203,0.2789,0.5241,0.2652,0,0,0.5937,medical_event
CUST_01850,8.5665,0.0494,0.2791,0.0997,0.2875,0,0,0.3478,education_loan
CUST_01851,-3.9853,0.0862,0.4308,0.1297,0.2457,0,0,0.4152,education_loan
CUST_01852,10.4842,0.1116,0.4639,0.0594,0.0355,0,0,0.4906,education_loan
CUST_01853,32.9309,-0.1439,0.2458,0.6699,0.3097,0,0,0.0997,travel_pattern
CUST_01854,12.9977,-0.1455,0.4043,0.3542,0.1351,0,0,0.3071,vehicle_purchase
CUST_01855,18.9605,0.043,0.2745,0.439,0.2579,0,0,0.3139,new_child
CUST_01856,16.014,-0.0674,0.1414,0.4263,0.5845,0,1,0.0503,digital_shift
CUST_01857,30.4695,0.396,0.0079,0.6851,0.5677,0,0,0.1361,job_change
CUST_01858,14.7174,-0.1508,0.3186,0.5809,0.1046,0,0,0.2033,vehicle_purchase
CUST_01859,6.4337,0.0234,0.1802,0.3891,0.3415,0,1,0.0965,digital_shift
CUST_01860,29.558,-0.0333,0.0615,0.7799,0.4547,1,0,0.0562,relocation
CUST_01861,20.9534,0.0406,0.0627,0.4688,0.4184,0,1,0.1178,digital_shift
CUST_01862,43.3107,0.5853,0.2066,0.0097,0.1466,0,0,0.0791,salary_hike
CUST_01863,19.4496,0.4841,0.0222,0.7433,0.4574,0,0,0.1024,job_change
CUST_01864,17.2832,0.0791,0.2364,0.5592,0.2047,0,0,0.3375,new_child
CUST_01865,18.1703,0.1505,0.3225,0.3677,0.1515,0,0,0.3583,vehicle_purchase
CUST_01866,37.2249,-0.0079,0.2428,0.725,0.3536,1,0,0.1399,travel_pattern
CUST_01867,4.8922,0.0819,0.4465,0.1025,0.0978,0,0,0.3971,education_loan
CUST_01868,68.8679,0.8311,0.2178,0.1047,0.0576,0,0,0.171,windfall_bonus
CUST_01869,22.7687,-0.0426,0.2295,0.6182,0.4623,1,0,0.1311,relocation
CUST_01870,18.7809,-0.0251,0.3161,0.5263,0.1788,0,0,0.5399,new_child
CUST_01871,20.1353,0.1806,0.2045,0.4741,0.0373,0,0,0.4028,medical_event
CUST_01872,0.7646,0.0368,0.007,0.1415,0.0459,0,1,0.0845,retirement_approach
CUST_01873,46.1696,0.031,0.2139,0.4601,0.5002,0,0,0.0702,marriage
CUST_01874,31.2554,0.1009,0.0314,0.6058,0.1919,1,0,0.123,travel_pattern
CUST_01875,75.21,0.7133,0.0397,0.0272,0.1801,0,0,0.0761,windfall_bonus
CUST_01876,6.0347,-0.0318,0.5301,0.0099,0.2803,0,0,0.506,education_loan
CUST_01877,27.4141,0.5744,0.0412,0.2461,0.0514,0,1,0.2831,salary_hike
CUST_01878,63.8375,0.6093,0.0601,0.2537,0.012,0,1,0.137,windfall_bonus
CUST_01879,21.9102,0.0157,0.3484,0.6413,0.2646,0,0,0.3177,new_child
CUST_01880,27.6233,0.4787,0.2178,0.2816,0.1058,0,0,0.1829,salary_hike
CUST_01881,24.1615,-0.0389,0.1021,0.45,0.4515,0,0,0.0821,digital_shift
CUST_01882,-1.7131,-0.004,0.3269,0.0473,0.2997,0,0,0.4635,education_loan
CUST_01883,46.749,0.1033,0.3746,0.5692,0.5848,0,0,0.1395,marriage
CUST_01884,13.736,0.0328,0.3325,0.4804,0.116,0,0,0.5464,medical_event
CUST_01885,3.3105,-0.1044,0.2307,0.1867,0.1659,0,0,0.1894,retirement_approach
CUST_01886,3.1656,0.0731,0.3833,0.2671,0.0736,0,0,0.5228,education_loan
CUST_01887,56.6926,0.6685,0.0398,0.0917,0.1088,0,0,0.2191,windfall_bonus
CUST_01888,20.4244,-0.0178,0.4488,0.4489,0.063,0,0,0.2204,vehicle_purchase
CUST_01889,37.7525,-0.1679,0.0753,0.4921,0.2093,0,0,0.1564,travel_pattern
CUST_01890,-0.8191,0.0378,0.5206,0.2131,0.2616,0,0,0.5006,education_loan
CUST_01891,35.7289,0.8277,0.1913,0.0103,0.2859,0,1,0.2672,windfall_bonus
CUST_01892,27.2867,0.0905,0.0703,0.6106,0.4885,1,0,0.0774,relocation
CUST_01893,34.9949,0.0238,0.2247,0.4945,0.3832,1,0,0.0507,travel_pattern
CUST_01894,4.9613,-0.0177,0.3142,0.4819,0.1318,0,0,0.2056,vehicle_purchase
CUST_01895,25.4371,0.6163,0.1695,0.8208,0.5161,0,0,0.1693,job_change
CUST_01896,-3.1296,-0.0284,0.4237,0.119,0.1986,0,0,0.5307,education_loan
CUST_01897,18.0871,0.4641,0.076,0.2265,0.1816,0,1,0.2407,salary_hike
CUST_01898,60.7214,0.0975,0.3772,0.787,0.4135,0,0,0.1206,marriage
CUST_01899,19.1408,-0.135,0.3373,0.4634,0.2877,0,0,0.2705,vehicle_purchase
CUST_01900,19.4247,0.0311,0.3057,0.5396,0.1591,0,0,0.3556,vehicle_purchase
CUST_01901,41.267,-0.0018,0.1782,0.5769,0.2796,0,0,0.39,new_child
CUST_01902,1.4837,-0.0884,0.4915,0.0252,0.2409,0,0,0.4509,education_loan
CUST_01903,39.8132,0.4547,0.2247,0.1047,0.1756,0,0,0.1226,salary_hike
CUST_01904,36.1456,0.3576,0.2,0.0662,0.0629,0,1,0.2166,salary_hike
CUST_01905,32.5935,0.2663,0.2069,0.665,0.4498,0,0,0.0617,job_change
CUST_01906,33.178,0.527,0.0834,0.1532,0.2458,0,1,0.1952,windfall_bonus
CUST_01907,18.0716,-0.0661,0.4483,0.4721,0.3663,0,0,0.1693,marriage
CUST_01908,-3.6843,0.0888,0.4704,0.1882,0.0661,0,0,0.5112,education_loan
CUST_01909,12.9981,0.0872,0.2061,0.4532,0.3988,0,0,0.1772,digital_shift
CUST_01910,8.5247,0.0911,0.5063,0.2763,0.1311,0,0,0.4117,education_loan
CUST_01911,47.2197,0.4825,0.1173,0.0977,0.0152,0,1,0.1476,salary_hike
CUST_01912,35.8889,-0.2485,0.1662,0.5676,0.4355,1,0,0.2,travel_pattern
CUST_01913,24.6639,0.0472,0.0634,0.5953,0.4949,1,0,0.069,relocation
CUST_01914,22.1939,0.0039,0.0122,0.6874,0.5328,1,0,0.1287,relocation
CUST_01915,28.7134,0.2974,0.1699,0.4147,0.3772,0,0,0.1239,job_change
CUST_01916,30.1601,-0.005,0.2826,0.5763,0.404,0,0,0.1233,marriage
CUST_01917,23.5848,0.0249,0.186,0.4363,0.2461,0,0,0.4038,medical_event
CUST_01918,12.298,-0.0542,0.4072,0.5371,0.2038,0,0,0.2941,vehicle_purchase
CUST_01919,9.0466,-0.0682,0.332,0.2559,0.0476,0,0,0.3579,education_loan
CUST_01920,31.8896,0.3386,0.1322,0.4863,0.4443,0,0,0.086,job_change
CUST_01921,23.2017,0.3752,0.1589,0.6184,0.3666,0,0,0.1647,job_change
CUST_01922,7.4187,0.0846,0.1123,0.5709,0.4681,0,1,0.1098,digital_shift
CUST_01923,19.7987,0.1108,0.2445,0.7182,0.4992,1,0,0.1462,relocation
CUST_01924,10.2109,0.0406,0.2306,0.6414,0.4363,0,1,0.1504,digital_shift
CUST_01925,45.5123,0.5565,0.2396,0.1993,0.1296,0,0,0.1916,salary_hike
CUST_01926,23.3855,-0.0118,0.2392,0.6291,0.3619,0,1,0.1489,digital_shift
CUST_01927,-0.7304,-0.0131,0.5012,0.0879,0.0895,0,0,0.3351,education_loan
CUST_01928,43.7781,0.4958,0.0181,0.1872,0.1125,0,1,0.2351,salary_hike
CUST_01929,10.7419,0.1072,0.2312,0.5319,0.2927,0,0,0.0687,digital_shift
CUST_01930,65.5484,0.5554,0.1491,0.2431,0.1805,0,1,0.1318,windfall_bonus
CUST_01931,35.6255,0.2819,0.0625,0.5124,0.5836,0,0,0.1607,job_change
CUST_01932,7.5831,-0.068,0.4014,0.1331,0.2586,0,0,0.4762,education_loan
CUST_01933,19.8694,0.3469,0.0831,0.7492,0.543,0,0,0.0839,job_change
CUST_01934,24.7976,0.2901,0.126,0.0473,0.0518,0,1,0.2137,salary_hike
CUST_01935,-8.3549,0.017,0.1167,0.1787,0.1608,0,1,0.2003,retirement_approach
CUST_01936,10.2179,0.1441,0.1242,0.5432,0.4992,0,1,0.1226,digital_shift
CUST_01937,43.5912,0.0492,0.1954,0.4334,0.1275,0,0,0.4651,new_child
CUST_01938,18.23,-0.0228,0.2019,0.4382,0.5728,0,1,0.0882,digital_shift
CUST_01939,0.2005,0.0327,0.2979,0.2991,0.1703,0,0,0.3298,education_loan
CUST_01940,-0.9207,-0.0537,0.0646,0.111,0.2869,0,1,0.103,retirement_approach
CUST_01941,32.5046,0.2898,0.1541,0.6467,0.6108,0,0,0.1062,job_change
CUST_01942,24.998,-0.1224,0.1849,0.5213,0.0489,0,0,0.4613,medical_event
CUST_01943,-5.5748,0.0988,0.3304,0.2273,0.2803,0,0,0.4497,education_loan
CUST_01944,46.2844,-0.0896,0.1044,0.4588,0.241,1,0,0.1287,travel_pattern
CUST_01945,35.9918,0.5602,0.2399,0.4514,0.4032,0,0,0.0817,job_change
CUST_01946,36.7516,0.4659,0.0323,0.2757,0.0382,0,0,0.1621,salary_hike
CUST_01947,34.3137,0.45,0.1849,0.4621,0.4339,0,0,0.0852,job_change
CUST_01948,24.8493,0.073,0.2481,0.5916,0.2923,0,0,0.4074,medical_event
CUST_01949,18.9535,0.0821,0.03,0.7275,0.482,1,0,0.1983,relocation
CUST_01950,1.4445,0.0105,0.3429,0.2316,0.1555,0,0,0.4715,education_loan
CUST_01951,0.6671,-0.0569,0.2097,0.4288,0.4657,0,0,0.0699,digital_shift
CUST_01952,51.2767,-0.1459,0.355,0.5733,0.4817,0,0,0.1276,marriage
CUST_01953,44.1038,0.5604,0.1269,0.1627,0.1853,0,1,0.1826,windfall_bonus
CUST_01954,15.23,-0.1055,0.0429,0.5097,0.4265,0,1,0.1064,digital_shift
CUST_01955,8.3174,-0.0801,0.0787,0.2133,0.1585,0,1,0.1289,retirement_approach
CUST_01956,29.0372,0.205,0.4136,0.6033,0.1818,0,0,0.5238,medical_event
CUST_01957,15.5967,-0.015,0.0721,0.636,0.4285,0,0,0.1425,digital_shift
CUST_01958,-0.0957,-0.1029,0.0861,0.1524,0.065,0,1,0.1013,retirement_approach
CUST_01959,48.1936,0.2294,0.3322,0.6825,0.5899,0,0,0.1154,marriage
CUST_01960,8.0792,0.0278,0.4392,0.2631,0.2169,0,0,0.5093,education_loan
CUST_01961,52.6166,0.7133,0.0073,0.2253,0.0037,0,0,0.1034,windfall_bonus
CUST_01962,-0.833,-0.0831,0.2254,0.2584,0.0538,0,0,0.1668,retirement_approach
CUST_01963,18.9904,0.0779,0.4172,0.5277,0.2881,0,0,0.1885,vehicle_purchase
CUST_01964,27.1432,0.017,0.3455,0.7429,0.5036,0,0,0.0943,marriage
CUST_01965,23.084,0.0179,0.4258,0.3579,0.143,0,0,0.2069,vehicle_purchase
CUST_01966,2.6199,0.0685,0.1978,0.2953,0.04,0,1,0.1022,retirement_approach
CUST_01967,39.6713,0.4569,0.2479,0.0741,0.2386,0,0,0.2511,salary_hike
CUST_01968,29.0057,-0.0241,0.1495,0.6188,0.4014,1,0,0.1126,relocation
CUST_01969,33.1091,-0.0492,0.1439,0.5427,0.0181,0,0,0.4448,new_child
CUST_01970,25.044,0.0837,0.2379,0.5715,0.4901,0,1,0.1614,digital_shift
CUST_01971,21.5443,-0.0347,0.3839,0.208,0.2127,0,0,0.2234,vehicle_purchase
CUST_01972,20.6107,-0.0431,0.2745,0.4149,0.0606,0,0,0.3065,vehicle_purchase
CUST_01973,18.3355,-0.0417,0.1906,0.5163,0.2654,0,0,0.5159,medical_event
CUST_01974,9.1627,0.1344,0.0501,0.5369,0.3869,0,0,0.1801,digital_shift
CUST_01975,14.0285,0.3431,0.0837,0.5352,0.3949,0,0,0.1054,job_change
CUST_01976,38.902,0.0632,0.1258,0.6565,0.3098,1,0,0.0582,relocation
CUST_01977,34.6659,0.0783,0.3644,0.6841,0.5267,0,0,0.186,marriage
CUST_01978,38.6073,0.3596,0.1688,0.04,0.1074,0,1,0.2037,salary_hike
CUST_01979,22.9285,0.4634,0.1058,0.2495,0.1302,0,1,0.2739,salary_hike
CUST_01980,30.1238,0.3982,0.0869,0.6952,0.3332,0,0,0.1941,job_change
CUST_01981,27.7347,0.1078,0.1682,0.4914,0.5523,0,1,0.1357,digital_shift
CUST_01982,1.6073,-0.0655,0.527,0.1013,0.0674,0,0,0.3473,education_loan
CUST_01983,34.8887,-0.0178,0.1645,0.5328,0.3318,1,0,0.1518,relocation
CUST_01984,32.1244,0.7689,0.0014,0.1905,0.0562,0,0,0.1395,windfall_bonus
CUST_01985,-10.0947,-0.0339,0.1134,0.2794,0.2751,0,1,0.1018,retirement_approach
CUST_01986,33.2188,0.061,0.3485,0.6699,0.0691,0,0,0.4096,medical_event
CUST_01987,35.9408,-0.0858,0.3574,0.7133,0.4629,0,0,0.1237,marriage
CUST_01988,46.7887,-0.2607,0.1756,0.7879,0.3298,0,0,0.1706,travel_pattern
CUST_01989,1.7726,0.0793,0.5054,0.1212,0.0082,0,0,0.5105,education_loan
CUST_01990,33.8248,-0.0581,0.1194,0.4255,0.1218,0,0,0.3987,new_child
CUST_01991,25.6553,0.0561,0.0353,0.57,0.2389,1,0,0.1512,travel_pattern
CUST_01992,7.2107,0.0873,0.2869,0.0934,0.0938,0,0,0.4359,education_loan
CUST_01993,41.4122,0.313,0.2411,0.4833,0.3821,0,0,0.0882,job_change
CUST_01994,28.9337,-0.0018,0.3711,0.4143,0.2436,0,0,0.5364,medical_event
CUST_01995,30.7456,0.0134,0.3803,0.7605,0.0824,0,0,0.4492,new_child
CUST_01996,-1.0117,-0.056,0.3849,0.2131,0.0119,0,0,0.3209,education_loan
CUST_01997,9.4269,-0.0134,0.4979,0.1845,0.2013,0,0,0.3874,education_loan
CUST_01998,39.6028,0.0011,0.0985,0.6881,0.3445,0,0,0.1543,travel_pattern
CUST_01999,-2.2373,0.1101,0.3149,0.1256,0.1192,0,0,0.5123,education_loan
CUST_02000,-3.1727,0.051,0.4427,0.2611,0.204,0,0,0.435,education_loan
CUST_02001,-5.0602,0.0552,0.2163,0.0577,0.0118,0,0,0.1913,retirement_approach
CUST_02002,-3.8676,0.0884,0.3186,0.2229,0.0345,0,0,0.5389,education_loan
CUST_02003,23.0926,0.0764,0.4665,0.4934,0.1574,0,0,0.3428,vehicle_purchase
CUST_02004,35.4428,0.4122,0.0753,0.0122,0.139,0,1,0.1588,salary_hike
CUST_02005,8.5813,-0.0607,0.1581,0.5942,0.433,1,0,0.1955,relocation
CUST_02006,6.2616,-0.0681,0.4125,0.2435,0.3,0,0,0.4313,education_loan
CUST_02007,-0.2485,-0.0786,0.1237,0.0953,0.0945,0,1,0.1206,retirement_approach
CUST_02008,21.3122,0.1916,0.2487,0.5813,0.4663,1,0,0.0688,relocation
CUST_02009,-3.4722,-0.0195,0.0718,0.0968,0.1763,0,1,0.1802,retirement_approach
CUST_02010,-9.0486,-0.067,0.1766,0.2007,0.0848,0,1,0.1528,retirement_approach
CUST_02011,64.5084,0.6715,0.073,0.1905,0.2891,0,1,0.1716,windfall_bonus
CUST_02012,9.8732,-0.0706,0.078,0.4102,0.3178,0,0,0.0646,digital_shift
CUST_02013,1.2692,0.0333,0.4399,0.0611,0.0558,0,0,0.4968,education_loan
CUST_02014,38.7076,0.1745,0.3691,0.8013,0.5152,0,0,0.0622,marriage
CUST_02015,46.6587,-0.0997,0.2091,0.7528,0.2388,1,0,0.1772,travel_pattern
CUST_02016,36.8906,0.5423,0.038,0.7258,0.3955,0,0,0.112,job_change
CUST_02017,0.9269,0.0273,0.5842,0.1344,0.1259,0,0,0.5274,education_loan
CUST_02018,7.186,-0.0253,0.2047,0.1728,0.149,0,1,0.0707,retirement_approach
CUST_02019,28.5714,-0.1897,0.245,0.7011,0.1899,0,0,0.334,new_child
CUST_02020,2.134,-0.0719,0.3382,0.2963,0.1864,0,0,0.3965,education_loan
CUST_02021,-6.4157,-0.1207,0.2356,0.1068,0.0448,0,0,0.091,retirement_approach
